"Unique Key","Created Date","Closed Date","Agency","Agency Name","Complaint Type","Descriptor","Location Type","Incident Zip","Incident Address","Street Name","Cross Street 1","Cross Street 2","Intersection Street 1","Intersection Street 2","Address Type","City","Landmark","Facility Type","Status","Due Date","Resolution Description","Resolution Action Updated Date","Community Board","BBL","Borough","X Coordinate (State Plane)","Y Coordinate (State Plane)","Open Data Channel Type","Park Facility Name","Park Borough","Vehicle Type","Taxi Company Borough","Taxi Pick Up Location","Bridge Highway Name","Bridge Highway Direction","Road Ramp","Bridge Highway Segment","Latitude","Longitude","Location"
"21095857","08/24/2011 01:06:16 PM","09/14/2011 12:40:45 PM","DOHMH","Department of Health and Mental Hygiene","Mold","Workplace - 10 or Less Staff","Commercial Building","10457","4456 PARK AVENUE","PARK AVENUE","EAST 181 STREET","EAST 182 STREET",,,"ADDRESS","BRONX",,"N/A","Closed","10/08/2011 01:06:16 PM","The Department of Health and Mental Hygiene has investigated the complaint and no violations were cited.","09/14/2011 12:40:45 PM","06 BRONX",,"BRONX","1,013,113","250,320","PHONE","Unspecified","BRONX",,,,,,,,"40.85369831667","-73.89566641367","(40.85369831666679, -73.89566641366949)"
"21084557","08/22/2011 07:02:42 PM","08/26/2011 10:38:24 AM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","10467","3637 WHITE PLAINS ROAD","WHITE PLAINS ROAD","EAST 214 STREET","EAST 215 STREET",,,"ADDRESS","BRONX",,"N/A","Closed","10/06/2011 07:02:42 PM","The Department of Health and Mental Hygiene has contacted the customer and closed the Service Request.  If the Agency was unable to make phone contact, a letter was sent to the customer to call the Office of Environmental Investigations at 212-442-3372 to schedule an appointment.","08/26/2011 10:38:24 AM","12 BRONX","2046470079","BRONX","1,021,628","259,945","PHONE","Unspecified","BRONX",,,,,,,,"40.88008404103","-73.8648328625","(40.880084041033754, -73.86483286250078)"
"21083897","08/22/2011 05:13:04 PM","09/22/2011 12:47:33 PM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","11223",,,,,"CONEY ISLAND AVENUE","KINGS HIGHWAY","INTERSECTION","BROOKLYN",,"N/A","Closed","10/06/2011 05:13:04 PM","The Department of Health and Mental Hygiene has reviewed your Service Request. A warning letter has been sent to the responsible party notifying them to correct the condition.","09/22/2011 12:47:34 PM","15 BROOKLYN",,"BROOKLYN","994,833","160,548","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.60733720228","-73.96188589243","(40.60733720227972, -73.96188589242838)"
"21083250","08/22/2011 09:15:59 AM","08/26/2011 11:06:31 AM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","10001","401 7 AVENUE","7 AVENUE","WEST 32 STREET","WEST 33 STREET",,,"ADDRESS","NEW YORK",,"N/A","Closed","10/06/2011 09:15:59 AM","The Department of Health and Mental Hygiene has reviewed your Service Request. A warning letter has been sent to the responsible party notifying them to correct the condition. An inspector will be dispatched if needed. If the condition persists 21 days after the initial report, please call 311 to file another Service Request.","08/26/2011 11:06:31 AM","05 MANHATTAN","1008087501","MANHATTAN","986,609","212,447","PHONE","Unspecified","MANHATTAN",,,,,,,,"40.74979417998","-73.99148602057","(40.74979417997734, -73.99148602057147)"
"21061725","08/18/2011 11:09:41 AM","09/02/2011 08:27:11 AM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","10304","900 RICHMOND ROAD","RICHMOND ROAD","RALPH PLACE","SPRING STREET",,,"ADDRESS","STATEN ISLAND",,"N/A","Closed","10/02/2011 11:09:41 AM","The Department of Health and Mental Hygiene has investigated the complaint and no violations were cited.","09/02/2011 08:27:11 AM","02 STATEN ISLAND","5031680039","STATEN ISLAND","958,550","159,704","PHONE","Unspecified","STATEN ISLAND",,,,,,,,"40.60498964781","-74.09255393304","(40.604989647806164, -74.09255393303782)"
"21054627","08/17/2011 01:12:36 PM","08/26/2011 10:36:12 AM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","11211","169 WYTHE AVENUE","WYTHE AVENUE","NORTH 6 STREET","NORTH 5 STREET",,,"ADDRESS","BROOKLYN",,"N/A","Closed","10/01/2011 01:12:36 PM","The Department of Health and Mental Hygiene has contacted the customer and closed the Service Request.  If the Agency was unable to make phone contact, a letter was sent to the customer to call the Office of Environmental Investigations at 212-442-3372 to schedule an appointment.","08/26/2011 10:36:12 AM","01 BROOKLYN","3023340005","BROOKLYN","994,982","201,126","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.71871462802","-73.96128468777","(40.71871462802291, -73.96128468777133)"
"21020701","08/12/2011 11:28:32 AM","12/30/2011 09:54:30 AM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","10309","5 PENTON STREET","PENTON STREET","AMBOY ROAD","GILBERT PLACE",,,"ADDRESS","STATEN ISLAND",,"N/A","Closed","09/26/2011 11:28:32 AM","The Department of Health and Mental Hygiene has reviewed your Service Request. A warning letter has been sent to the responsible party notifying them to correct the condition.","12/30/2011 09:54:30 AM","03 STATEN ISLAND",,"STATEN ISLAND","924,133","129,661","PHONE","Unspecified","STATEN ISLAND",,,,,,,,"40.52236103451","-74.21623313903","(40.52236103450904, -74.21623313902865)"
"21015385","08/11/2011 08:31:36 PM","08/26/2011 10:25:08 AM","DOHMH","Department of Health and Mental Hygiene","Mold","Workplace - 10 or Less Staff","Commercial Building","10019","50 CENTRAL PARK SOUTH","CENTRAL PARK SOUTH","GRAND ARMY PLAZA","AVENUE OF THE AMERICAS",,,"ADDRESS","NEW YORK",,"N/A","Closed","09/25/2011 08:31:36 PM","The Department of Health and Mental Hygiene has reviewed your Service Request. A warning letter has been sent to the responsible party notifying them to correct the condition. An inspector will be dispatched if needed. If the condition persists 21 days after the initial report, please call 311 to file another Service Request.","08/26/2011 10:25:08 AM","05 MANHATTAN","1012747503","MANHATTAN","991,192","218,030","PHONE","Unspecified","MANHATTAN",,,,,,,,"40.76511567881","-73.97493953263","(40.76511567881034, -73.9749395326336)"
"21014243","08/11/2011 03:54:52 PM","08/26/2011 02:25:06 PM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","10309","6 PENTON STREET","PENTON STREET","AMBOY ROAD","GILBERT PLACE",,,"ADDRESS","STATEN ISLAND",,"N/A","Closed","09/25/2011 03:54:52 PM","The Department of Health and Mental Hygiene has investigated the complaint and no violations were cited.","08/26/2011 02:25:06 PM","03 STATEN ISLAND","5077020306","STATEN ISLAND","924,126","129,667","PHONE","Unspecified","STATEN ISLAND",,,,,,,,"40.52237745592","-74.21625837031","(40.52237745592165, -74.2162583703078)"
"21014341","08/11/2011 10:42:37 AM","09/22/2011 12:46:30 PM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","11364",,,,,"213 STREET","48 AVENUE","INTERSECTION","OAKLAND GARDENS",,"N/A","Closed","09/25/2011 10:42:37 AM","The Department of Health and Mental Hygiene has contacted the customer and closed the Service Request.  If the Agency was unable to make phone contact, a letter was sent to the customer to call the Office of Environmental Investigations at 212-442-3372 to schedule an appointment.","09/22/2011 12:46:30 PM","11 QUEENS",,"QUEENS","1,048,439","214,593","PHONE","Unspecified","QUEENS",,,,,,,,"40.75545172657","-73.76831247215","(40.75545172657191, -73.76831247215375)"
"21005886","08/10/2011 07:47:20 AM","09/22/2011 12:46:28 PM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","10001","38 WEST 28 STREET","WEST 28 STREET","BROADWAY","AVENUE OF THE AMERICAS",,,"ADDRESS","NEW YORK",,"N/A","Closed","09/24/2011 07:47:20 AM","The Department of Health and Mental Hygiene has investigated the complaint and no violations were cited.","09/22/2011 12:46:28 PM","05 MANHATTAN","1008290065","MANHATTAN","987,217","210,888","PHONE","Unspecified","MANHATTAN",,,,,,,,"40.74551493384","-73.98929234658","(40.74551493383965, -73.98929234657658)"
"20993839","08/08/2011 08:24:41 PM","08/26/2011 11:34:13 AM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","10036","423 WEST 46 STREET","WEST 46 STREET","9 AVENUE","10 AVENUE",,,"ADDRESS","NEW YORK",,"N/A","Closed","09/22/2011 08:24:41 PM","The Department of Health and Mental Hygiene has investigated the complaint and there were minor violation of rules and regulations.  A Notice Of Violation was not issued and a Reinspection is not required.","08/26/2011 11:34:13 AM","04 MANHATTAN","1010560022","MANHATTAN","986,568","216,662","PHONE","Unspecified","MANHATTAN",,,,,,,,"40.7613632929","-73.99163254249","(40.76136329290286, -73.9916325424933)"
"20992031","08/08/2011 01:46:21 PM","08/26/2011 11:29:54 AM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","10003","244 EAST 14 STREET","EAST 14 STREET","3 AVENUE","2 AVENUE",,,"ADDRESS","NEW YORK",,"N/A","Closed","09/22/2011 01:46:21 PM","The Department of Health and Mental Hygiene has investigated the complaint and no violations were cited.","08/26/2011 11:29:54 AM","03 MANHATTAN","1004690030","MANHATTAN","988,090","206,273","PHONE","Unspecified","MANHATTAN",,,,,,,,"40.73284756805","-73.98614439747","(40.732847568051504, -73.98614439746856)"
"20962961","08/03/2011 10:42:16 AM","09/22/2011 12:45:22 PM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","11233","2006 FULTON STREET","FULTON STREET","HULL STREET","SARATOGA AVENUE",,,"ADDRESS","BROOKLYN",,"N/A","Closed","09/17/2011 10:42:16 AM","The Department of Health and Mental Hygiene has reviewed your Service Request. A warning letter has been sent to the responsible party notifying them to correct the condition.","09/22/2011 12:45:22 PM","03 BROOKLYN","3015490013","BROOKLYN","1,007,051","186,538","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.67865111512","-73.91779559975","(40.67865111511956, -73.91779559975078)"
"20949859","08/01/2011 11:08:54 PM","09/22/2011 12:44:16 PM","DOHMH","Department of Health and Mental Hygiene","Mold","Workplace - 10 or Less Staff","Commercial Building","11415","125-10 QUEENS BOULEVARD","QUEENS BOULEVARD","82 ROAD","83 AVENUE",,,"ADDRESS","KEW GARDENS",,"N/A","Closed","09/15/2011 11:08:54 PM","The Department of Health and Mental Hygiene has reviewed your Service Request. A warning letter has been sent to the responsible party notifying them to correct the condition.","09/22/2011 12:44:16 PM","09 QUEENS","4033607501","QUEENS","1,032,424","198,839","ONLINE","Unspecified","QUEENS",,,,,,,,"40.71231271904","-73.82623057372","(40.71231271903573, -73.82623057372126)"
"20948147","08/01/2011 04:27:25 PM","09/22/2011 12:45:20 PM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","10024","2271 BROADWAY","BROADWAY","WEST 81 STREET","WEST 82 STREET",,,"ADDRESS","NEW YORK",,"N/A","Closed","09/15/2011 04:27:25 PM","The Department of Health and Mental Hygiene has reviewed your Service Request. A warning letter has been sent to the responsible party notifying them to correct the condition.","09/22/2011 12:45:20 PM","07 MANHATTAN","1012290008","MANHATTAN","990,132","225,457","PHONE","Unspecified","MANHATTAN",,,,,,,,"40.78550161191","-73.97875960801","(40.78550161191378, -73.97875960801487)"
"20944194","07/31/2011 06:07:09 PM","09/22/2011 12:44:15 PM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","10036","635 WEST 42 STREET","WEST 42 STREET","11 AVENUE","JOE DIMAGGIO HIGHWAY",,,"ADDRESS","NEW YORK",,"N/A","Closed","09/14/2011 06:07:09 PM","The Department of Health and Mental Hygiene has reviewed your Service Request. A warning letter has been sent to the responsible party notifying them to correct the condition.","09/22/2011 12:44:15 PM","04 MANHATTAN","1010907501","MANHATTAN","984,422","216,632","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.76128125281","-73.99937911954","(40.761281252805055, -73.99937911953567)"
"20926047","07/28/2011 03:35:55 PM","09/22/2011 12:43:12 PM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","10303","1107 GOETHALS ROAD NORTH","GOETHALS ROAD NORTH","SOUTH AVENUE","MEEKER AVENUE",,,"ADDRESS","STATEN ISLAND",,"N/A","Closed","09/11/2011 03:35:55 PM","The Department of Health and Mental Hygiene has reviewed your Service Request. A warning letter has been sent to the responsible party notifying them to correct the condition.","09/22/2011 12:43:13 PM","01 STATEN ISLAND","5017170155","STATEN ISLAND","936,824","166,136","PHONE","Unspecified","STATEN ISLAND",,,,,,,,"40.62255448648","-74.17084124227","(40.6225544864777, -74.17084124226626)"
"20869334","07/20/2011 05:38:27 PM","09/22/2011 12:42:09 PM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","10024","2345 BROADWAY","BROADWAY","WEST 85 STREET","WEST 86 STREET",,,"ADDRESS","NEW YORK",,"N/A","Closed","09/03/2011 05:38:27 PM","The Department of Health and Mental Hygiene has reviewed your Service Request. A warning letter has been sent to the responsible party notifying them to correct the condition.","09/22/2011 12:42:10 PM","07 MANHATTAN","1012330011","MANHATTAN","990,647","226,317","PHONE","Unspecified","MANHATTAN",,,,,,,,"40.78786172417","-73.97689908121","(40.78786172417351, -73.97689908121396)"
"20859869","07/19/2011 12:37:19 PM","08/01/2011 11:58:18 AM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","10036","234 WEST 48 STREET","WEST 48 STREET","BROADWAY","8 AVENUE",,,"ADDRESS","NEW YORK",,"N/A","Closed","09/02/2011 12:37:19 PM","The Department of Health and Mental Hygiene has investigated the complaint and no violations were cited.","08/01/2011 11:58:18 AM","05 MANHATTAN","1010190055","MANHATTAN","988,229","216,327","PHONE","Unspecified","MANHATTAN",,,,,,,,"40.76044321238","-73.98563690526","(40.7604432123839, -73.98563690526095)"
"20852659","07/18/2011 08:55:06 PM","09/27/2011 12:37:14 PM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","11238","306 FRANKLIN AVENUE","FRANKLIN AVENUE","LAFAYETTE AVENUE","CLIFTON PLACE",,,"ADDRESS","BROOKLYN",,"N/A","Closed","09/01/2011 08:55:06 PM","The Department of Health and Mental Hygiene has reviewed your Service Request. A warning letter has been sent to the responsible party notifying them to correct the condition.","09/27/2011 12:37:14 PM","03 BROOKLYN","3019490041","BROOKLYN","996,123","190,239","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.68883091771","-73.95718776605","(40.688830917711186, -73.9571877660456)"
"20830733","07/14/2011 02:08:31 PM","09/22/2011 12:41:00 PM","DOHMH","Department of Health and Mental Hygiene","Mold","Workplace - 10 or Less Staff","Commercial Building","10011","232 WEST 14 STREET","WEST 14 STREET","7 AVENUE","8 AVENUE",,,"ADDRESS","NEW YORK",,"N/A","Closed","08/28/2011 02:08:31 PM","The Department of Health and Mental Hygiene has reviewed your Service Request. A warning letter has been sent to the responsible party notifying them to correct the condition. An inspector will be dispatched if needed. If the condition persists 21 days after the initial report, please call 311 to file another Service Request.","09/22/2011 12:41:00 PM","02 MANHATTAN","1006180017","MANHATTAN","984,039","208,514","PHONE","Unspecified","MANHATTAN",,,,,,,,"40.73899939089","-74.00076140678","(40.73899939088531, -74.00076140678456)"
"20813741","07/12/2011 04:27:57 PM","09/27/2011 12:36:08 PM","DOHMH","Department of Health and Mental Hygiene","Mold","Public Complaint - Comm Location","Commercial Building","11224","1000 SURF AVENUE","SURF AVENUE","WEST 10 STREET","JONES WALK",,,"ADDRESS","BROOKLYN",,"N/A","Closed","08/26/2011 04:27:57 PM","The Department of Health and Mental Hygiene has reviewed your Service Request. A warning letter has been sent to the responsible party notifying them to correct the condition.","09/27/2011 12:36:08 PM","13 BROOKLYN","3086960212","BROOKLYN","990,357","148,923","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.57543312279","-73.97801647268","(40.57543312279164, -73.97801647268102)"
